"Task Type","Task ID","Task Custom ID","Task Name","Status","Task Content","Assignee","Priority","Latest Comment","Comment Count","Assigned Comment Count","Due Date","Start Date","Date Created","Date Updated","Date Closed","Date Done","Created By","Space","Folder","List","Subtask ID's","Subtask URL's","tags","Lists","Sprints","Linked Tasks","Linked Docs","Time Logged","Time Logged Rolled Up","Time Estimate","Time Estimate Rolled Up","Points Estimate","Points Estimate Rolled Up","Affected by (tasks)","Affects versions RaaS (drop down)","Comentarios (text)","Component-ok (labels)","Fix Version RaaS (drop down)","Jira ID (text)","Orden (number)","PM (drop down)","Projects (drop down)","RN Client Description (text)","RN Int Description (text)","Release (drop down)","Release Name (drop down)","Release Notes Client (checkbox)","Release Notes Internal (checkbox)","Released (checkbox)","Review (drop down)","Revision (drop down)","Target Version RaaS (drop down)","Type oz (drop down)","🤓 User Acceptance Criteria (text)"
"Task","86dw1mdmc","RAAS-4444","Open PDF from Invex T&C in a separated Broswer","Closed","There was a feature not described during the integration that was discovered during QA of the redirect screen UX enhancements (see related task)

There is a specific partner (Invex) Privacy Policy link that is displayed in the redirection screen, that points to a PDF from the partner. It is necessary to open this PDF in separated browser or device's PDF viewer

Work to be Done
The Mobile layer needs to configure the link in a way that the PDF opens in a separated broswer or in the device's PDF viewer. It should not open as part of the webview.


 
This is the link for Privacy Policy in Spanish https://spark.now.bank/avisoprivacidad.pdf

","[Pedro Medina, Hugo Truffe]","none","VALIDATED OK WITH    phone Moto G Pure / Android 12/ INVEX 1.11.7.9   iPhone SE / iOS 16.2 /INVEX 1.11.7.9    ",11,0,"","","Wednesday, February 19th 2025, 5:15:00 pm -03:00","Tuesday, May 13th 2025, 9:55:57 am -03:00","Tuesday, May 13th 2025, 9:55:57 am -03:00","Tuesday, May 13th 2025, 9:55:57 am -03:00","Vanesa V. Vilas","Numi RaaS","Backlog Management Numi","Technical Requirements - TA RaaS","[]","[]","","[Technical Requirements - TA RaaS, 1.11.7.9 Magnolia, Kanban R&D]","[]","","","","","","",,0,"","","","[Mobile]","1.11.7.9","","","","RaaS","","","","","","","","","","","Task","When the user taps in the privacy policy link present in the redirect screen, a separated browser or the device's PDF viewer should open the mentioned link, and display the pdf document from the partner

"
"Task","86dvymk5b","RAAS-4420","Error in FX usage and calculations for Quote and Tx Execution","blocked","During the Production Testing for CRB it was identified that there were errors in the calculations in the quote with the usage of the exchange rate

Issue Found
The details of the findings are as follows:

Findings y Conclusiones prueba - Issue de Montos
inconsistencia entre los valores que se hacen request / send (lo que se ve en e flujo) / el monto que se hace efectivo finalmente
los fixes que se hicieron en el quotation (Natalia) parecen estar fallando 
se necesita un analisis con backend para ver que pasó lo del quotation 
es una suposición
revisar que se hace diferente allí de al momento de aplicar la transaction
revisar el momento en el que se toma la FX de la DB, si en el Quote se hace ésto está mal, en el Quote y en la ejecución del a TX, se debe tomar el FX real provisto online por el provider (no el guardado) 
Aclaraciones de Claudia respecto del FX
Pre-Quote: lo trae de la DB
Quote: lo trae del Proveedor (Euroexchange-Hardcoded) -- tiene los basis points
Corridor / si no funciona el provider, trae la DB
Transaction: Proveedor (Euroexchange-Hardcode) deberia tener tambien los basis points (Claudia menciona que parece que no se está haciendo eso) 
Conclusiones Hector
--- no se esta usando el mismo FX ni calculo en el quote y en el momento de ejecutar la transaction
--- cuando es un send - se debe respetar lo que el enviador dijo que tenia que mandar : no somos responsables del tipo de cambio que le llega al receptor
---- cuando es un request - se debe respetar el importe solicitado, en tanto no afecte lo que lo que se cobró al sender

Expected:
The amount informed in the Quote and the amount used in the Execution of the transaction should be calculated with the FX provide online by the provider, not the one stored in the DB
The amount informed in the Quote and  the amount used in the Execution of the transaction should include the ""Basis Points"" in the calculation
When there is an error that does not allow to obtain the online FX, the implemented on the following ticket must occur Cancel operations when Exchange Rate cannot be retrieved for several hours (https://app.clickup.com/t/1238940/RAAS-4073)

","[Claudia Bolaños]","none","Blocking this one until we get clarification if this is affecting the related ticket  86dw44hpk  ",2,0,"","","Monday, February 10th 2025, 12:20:09 pm -03:00","Monday, April 6th 2026, 9:01:58 pm -03:00","","","Vanesa V. Vilas","Numi RaaS","Backlog Management Numi","Technical Requirements - TA RaaS","[]","[]","","[Technical Requirements - TA RaaS, 1.11.3 Magnolia Bug Fixing]","[]","[SEND] - RequestFunds only - Operations on the home screen and inter-user screen are displayed with decimals: https://app.clickup.com/t/86dw44hpk)","","","","","",,0,"","1.10.4","","[Backend]","1.11.2","","","Ana","RaaS","","","","","","","","","","","Bug",""
"Task","86dvym8ua","RAAS-4419","Handle Email parameter for CRB Onboarding","Closed","Context
When the user finisheds their CIP process and the platform continues to the CRB onboarding process ,the email parameter is a non required information in the CRB API
Currently the platform was not handling this and was sending a random email instead
When the user has not provided an email in its onboarding the information should not be sent to CRB system for Onboarding

Work to be done
The platform needs to analyze if the email information is present as part of the user's CIP information and if its not present the element in the API that fills the information of the email in CRB system, should not be sent
The element is the following

    ""primaryEmail"": {
        ""isPrimary"": true,
        ""emailType"": ""Personal"",
        ""emailAddress"": ""vanesa@leapfinancial.com""
    },

The random email feature that was being used, should be removed
","[]","none","Validated OK    HWAY ASK/SEND 1.11.0   iOS 17.3 Iphone XR / Android 14 Samsung Z-flip  ",4,0,"","","Monday, February 10th 2025, 11:58:56 am -03:00","Tuesday, February 18th 2025, 10:34:45 am -03:00","Tuesday, February 18th 2025, 10:34:45 am -03:00","Tuesday, February 18th 2025, 10:34:45 am -03:00","Vanesa V. Vilas","Numi RaaS","Backlog Management Numi","Technical Requirements - TA RaaS","[]","[]","","[Technical Requirements - TA RaaS, 1.10.5 Cinnamon Bug Fixing]","[]","","","","","","",,0,"","","","[Backend]","1.11.0","","","","RaaS","","","","Cinnamon","","","","","","1.11","Platform Enhancement","When the user does not send their email, the platform mus tnot send the email information to CRB onboarding APIs.  The random email should not be sent.
On the contrary the information must be sent to CRB onboarding when the user has provided the email information in their CIP process.
For Testing purposes, the COS Explorer can be checked to make sure that the random emai is not in place when there is no email provided, and when the email is provided, the information provided should be displayed


"
"Task","86dvtdrmp","RAAS-4367","Handle multiple emails and phone numbers as support channels for tennants","Closed","Context
It was defined by Product and Customer Support that it will be necesary to have the implementation ready in case it is necessary to configure multiple destination emails and destination phone numbers for the support channels for multiple tennants

Work to Be Done
Either RAAS Middle ware or the Backend need to have handle the configuration for each tennant to have their own configured customer support channels
email
sms number

Note from TA: 
for the time being for the current tennants, the emails will be provided and the number to be configured will be the same for all tennants - 

From Product Owner
los emails con del formato que teníamos: {partner_app}.support@numisend.com
el de Namutek es el único creado: kash.support@numisend.com
Ariel del Diestro, Today at 12:19

  please provide within this section (green) the emails configured for the partners in QA Environment

 :

QA Support Phone: +1(888)686-4210
QA Support Email: {partner}.support@numisend.com

Each tenant may have their own phone and email values.
Front can get support phone and email values when it need them.


","[]","none","Validated over HWAY 1.12 - Pepper with the following devices/ platforms/ OS versions:     iPhone 14 Plus/ OS 18.5 -  Working OK   Moto G15/ Android 15 -  Working OK  ",4,0,"","","Wednesday, January 22nd 2025, 6:45:16 pm -03:00","Wednesday, June 4th 2025, 3:04:12 pm -03:00","Wednesday, June 4th 2025, 3:04:12 pm -03:00","Wednesday, June 4th 2025, 3:04:12 pm -03:00","Vanesa V. Vilas","Numi RaaS","Backlog Management Numi","Technical Requirements - TA RaaS","[]","[]","","[Technical Requirements - TA RaaS, 1.12 PEPPER, Kanban R&D]","[]","Add support channels in settings in the app: https://app.clickup.com/t/86dvb2ynh)","","","","","",,0,"","","","[RaaS-Backend]","","","","","RaaS","","","","","","","","","","","Platform Enhancement","The RAAS middleware needs to be able to handle different information configured for the email and the phone number for support for the support channels: when the user selects contact support and wants to send an email /when the user contacts support and wants to send an sms
For testing purposes, it is necessary to provide some testing emails configured to the different partners, see notes in green in the description of this task

"
"Task","86dvrgyw0","RAAS-4358","Add Card Validation endpoints in Middle Ware Raas","in review","The new card validation process now includes endpoints to expose the status / progress of the card validation to the UI

These endpoints need to be consumed by middleware RAAS

    please add technical details
","[]","none","",0,0,"","","Monday, January 20th 2025, 12:05:59 pm -03:00","Thursday, January 23rd 2025, 4:20:31 pm -03:00","","","Vanesa V. Vilas","Numi RaaS","Backlog Management Numi","Technical Requirements - TA RaaS","[]","[]","","[Technical Requirements - TA RaaS, Kanban R&D, 1.10.4 Cinnamon Bug Fixing]","[]","","","","","","",,0,"","","","[RaaS-Backend]","","",99,"","RaaS","","","","Cinnamon","","","","","","","Platform Enhancement","This is a General Acceptance ticket. If the card validation overal works properly, this issue can be considered validated

"
"Task","86dvngcmb","RAAS-4205","Enhacement in UI Arquitecture to Handle Virtual Tables","in review","Context
The RAAS UI and Middle ware need to incorporate the use of Virtual Tables as a mean of update the information From/TO Numi Platform, to allow the refreshment rate be less and reduce the bad user experience in several features caused by the ""disconnection"" with the actual information in the backend platform
Work to be Done
@Claudia Bolaños / @JAvier Comas to provide more technical insight of the work to be done
","[Eliab Acevedo Avila, Hugo Truffe, Enrique Luis Greca]","none","",0,0,"","","Friday, January 10th 2025, 5:06:26 pm -03:00","Friday, August 29th 2025, 1:10:12 pm -03:00","","","Vanesa V. Vilas","Numi RaaS","Backlog Management Numi","Technical Requirements - TA RaaS","[86dwx01kt, 86dwxzv6v, 86dx0ebng, 86dx0ec1h, 86dx0ec7q, 86dx0eced, 86dx0wzct, 86dx1ttfh]","[https://app.clickup.com/t/86dwx01kt, https://app.clickup.com/t/86dwxzv6v, https://app.clickup.com/t/86dx0ebng, https://app.clickup.com/t/86dx0ec1h, https://app.clickup.com/t/86dx0ec7q, https://app.clickup.com/t/86dx0eced, https://app.clickup.com/t/86dx0wzct, https://app.clickup.com/t/86dx1ttfh]","[virtual-table-technicaldebt]","[Technical Requirements - TA RaaS, Kanban R&D]","[]","","","","","","",,0,"","","","[RaaS-Backend, Mobile, Backend]","","","","","RaaS","","","","","","","","","","","Platform Enhancement",""
"Task","86dvnd889","RAAS-4202","Execute Bin Lookup with Cybersource","in qa","Context
It was determined by the initial integration testing that the information provided by CRB related to the capabilites of the card, speciality what is related for OCT, was insufficient.

Due to this situation, it was defined by Hector that the best solution was bring back the Bin Lookup service that the former OCT provider gave: the bin lookup API

This mechanism was already existing in the platform with the previous provider
For details on the former implementation as well as review of what are the elements of the bin lookup check
Original Bin Lookup requirement=  You do not have access to this Task
Bin Lookup Docunmentation = Bin Lookup (https://app.clickup.com/1238940/docs/15tww-59737/15tww-24157)

Work to Be Done
For the time being, it was requested that, ONLY THE BIN LOOKUP Api Call and information gathering PART will be added to the new flow of Card Validation used with CRB = the logic to storing the bin, the expiration of the bin, and the micro deposit will not be added

The platform needs to add the bin lookup mechanism (call the api and perform the validations on the elements of the api response) to determine wheter the card is able to accept
Oct Transactions (push)
Cross border Transactions

Note: For now the credentials to be used are the old ones related to MCB. Judith Tapia is in process to get new credentials directly with Visa (see subtasks)

","[]","none","",0,0,"","","Friday, January 10th 2025, 1:00:41 pm -03:00","Monday, February 10th 2025, 3:39:32 pm -03:00","","","Vanesa V. Vilas","Numi RaaS","Backlog Management Numi","Technical Requirements - TA RaaS","[]","[]","[crb]","[Technical Requirements - TA RaaS, 1.10.4 Cinnamon Bug Fixing]","[]","","","","","","",,0,"","","","[Backend]","1.10.1","","","","RaaS","","","","Cinnamon","","","","","","1.10.1","Platform Enhancement","When the card is added to perform an OCT transaction, the bin lookup mechanism will be executed.  For Testing purposes, request to backen team for information how to check in the platform logs if the call to bin lookup hs been made
"
"Task","86dvn352e","RAAS-4200","Card Validation Process for OCT with CRB","in qa","
Context
During the first round of testing for the Card Validation Process it was discovered that the mentioned process needs to be applied ""as is"" only for cards that are intented to use for thethe AFT (load with card) flow

The Card Validation for the cards to be used in OCT (send to card) flow need to undergo a slighty different process, so it should be considered as a different feature

See full feature documentation = Card Validation Process for OCT (https://app.clickup.com/1238940/docs/15tww-59737/15tww-39617) 

Work to Be Done
The Overal Card Validation Process for OCT needs to occur as following in the platform (note, the strikethrough items will not be implemented for CRB due to technical inabilities from the CRB APIs)
•	Check Platform Bin records
•	Execute Bin Lookup (Get Card Capabilities)
see Execute Bin Lookup with Cybersource (https://app.clickup.com/t/1238940/RAAS-4202) 
•	Perform micro deposit if applicable
•	Perform Account Ownership Verification 
o	Get ANI results
o	In-house Name Matching if applicable
•	Update Platform Bin Records if applicable
Mark the card as validated for OCT
","[Alvaro Andres Obregon Carreño]","none","",0,0,"","","Thursday, January 9th 2025, 12:01:32 pm -03:00","Monday, February 10th 2025, 3:39:17 pm -03:00","","","Vanesa V. Vilas","Numi RaaS","Backlog Management Numi","Technical Requirements - TA RaaS","[86dvp1rgc, 86dvprx4z, 86dvrvyy6]","[https://app.clickup.com/t/86dvp1rgc, https://app.clickup.com/t/86dvprx4z, https://app.clickup.com/t/86dvrvyy6]","[crb]","[Technical Requirements - TA RaaS, Kanban R&D, 1.10.4 Cinnamon Bug Fixing]","[]","Enhacements to Payment Method Validation for OCT Transactions: https://app.clickup.com/t/86dtg5hb4)
Enhacement to Card Registration to handle ANI with User Legal (Full) Name if Name on Card fails: https://app.clickup.com/t/86dy0t8d3)","","","","","",,0,"","","","[Backend]","1.10.1","","","","RaaS","","","","Cinnamon","","","","","","1.10.1","Platform Enhancement","When a user wants to define a card to deposit funds in, the card will undergo a series of validation steps, those steps will be more or few depending on the information available to conclude that the card is valid in each step.
 If in any step the information is conclusive that the car is NOT valid, the card will not be accepted and not be able to be used and the user should be informed properly
"
"Task","86dvkf308","RAAS-4186","UX when Sender defined Receiver's Card and said card needs Micro-Deposit Validation","canceled","Context
There was a missing scenario not considered, when the Sender has defined the destination payment method, and such payment method is a card, and such card undergoes the Card Validation process (see Card Validation Process for AFT (https://app.clickup.com/1238940/docs/15tww-59737/15tww-39237) )

At a certain point of the card validation process, and depending the outcome of the different steps IT MIGHT be needed for the card holder to complete the micro deposit information

Since in this scenario the user (the card holder) did not define the card himself, but it was defined by the sender user, the User Experience needs to be specialized to handle this situtation

Work to Be Done
The UI needs to handle the status of the card for ""micro-deposit needed"" (see with @Alvaro the correct status name)
The UX should be designed to let Recipient user know, that he needs to complete the micro deposit information and continue to finish the card Validation and receive their money. Also, the UX lets the sender know that the receiver needs to validate their card. 

","[Valeria Ruiz]","none","Cancelling as this task is no lonber applicable due to the requirement changes for OCT validation (provisiioning) see related tasks  ",1,0,"","","Friday, January 3rd 2025, 3:44:53 pm -03:00","Thursday, January 9th 2025, 11:41:22 am -03:00","","Thursday, January 9th 2025, 11:40:47 am -03:00","Vanesa V. Vilas","Numi RaaS","Backlog Management Numi","Technical Requirements - TA RaaS","[]","[]","","[Technical Requirements - TA RaaS, Kanban R&D]","[]","Perform OCT Push Micro Transaction as part of New Card Validation Process: https://app.clickup.com/t/86dvbnxt7)
Fix Load with Card + Send Card Flow to consider the new card validation scheme: https://app.clickup.com/t/86dvgypwk)","","","","","",,0,"","","","","","","","","","","","","","","","","","","","",""
"Task","86dvgypwk","RAAS-4155","Fix Load with Card + Send Card Flow to consider the new card validation scheme","Closed","Context
When the flow that loads with card and then sends to card was reviewed it was found that the New Card Validation Process was not considered
This taks aims to cover the missing steps to use the New Card Validatin Process (see Card Validation Process for AFT (https://app.clickup.com/1238940/docs/15tww-59737/15tww-39237) ) as part of the flow when the sender user also decides to define the recipient payment method (card)  to validate the destination card.

Work to be Done
The platform needs to call the add card service with the corresponding connection to the new card validation process
The platform needs to modify the mentioned flow (Load with Card + Send to Card) to include the handling of the different outcomes of the card validation:
Continue with the flow if the card was validated succesfully
Pause the flow and wait for the micro deposit when the validation needs this specific step (see UX when Sender defined Receiver's Card and said card needs Micro-Deposit Validation (https://app.clickup.com/t/1238940/RAAS-4186) )
Fail the card if the card validation process outcome is not succesfull, and set the flow to wait for a new payment method


Note from TA, the related ticket for the specific scenario of micro-transaction needed on the recipient's card, is OOS of this task
","[Alvaro Andres Obregon Carreño]","none","Validated over HWAY 1.11 in the following devices/ Platforms/ OS Versions:   iPhone 14 Plus/ iOS 18.3 -  Working OK   Samsung A52s/ Android 14 -  Working OK     Acceptance Criteria updated to consider validating only SEND USERS cards, and this is working OK Now .     Updated Acceptance Criteria:  When the user sets an operation that has started as a fund with card and needs to continue to pay to the recipient's card (this means the flow load with card + send to card is being executed), the new card validation process needs to be applied, and the outcome of such process needs to be handled within the scope of the mentioned money flow   For the time being, the card that needs to be validated is the funding card, this is, the card that the sender has used to load funds to the transaction.     Others related issues:   86dvz2x9z  ",4,0,"","","Monday, December 23rd 2024, 12:48:25 pm -03:00","Wednesday, October 22nd 2025, 4:08:03 pm -03:00","Wednesday, February 12th 2025, 5:28:16 pm -03:00","Wednesday, February 12th 2025, 5:28:16 pm -03:00","Alvaro Andres Obregon Carreño","Numi RaaS","Backlog Management Numi","Technical Requirements - TA RaaS","[]","[]","","[Technical Requirements - TA RaaS, 1.10.1 Cinnamon Bug Fixing, Kanban R&D]","[]","[HWAY SEND][iOS/Android]Send to CC or DC fails when sender completes destination card info : https://app.clickup.com/t/86dvk5f25)
UX when Sender defined Receiver's Card and said card needs Micro-Deposit Validation: https://app.clickup.com/t/86dvkf308)","","","","","",,0,"","","","[Backend]","","","","","RaaS","","","","Cinnamon","","","","","","","Platform Enhancement","When the user sets an operation that has started as a fund with card and needs to continue to pay to the recipient's card (this means the flow load with card + send to card is being executed), the new card validation process needs to be applied, and the outcome of such process needs to be handled within the scope of the mentioned money flow
For the time being, the card that needs to be validated is the funding card, this is, the card that the sender has used to load funds to the transaction.

"
